['urlkey', 'timestamp', 'original', 'mimetype', 'statuscode', 'digest', 'length']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221123065823', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'DSQ6NHSPY2PV5TWNSQ5GEUP5PXWACMVM', '87100']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221126063035', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'warc/revisit', '-', '37FHQUBSB2BTQXFI2GL4ADYH55Y2PZQE', '1225']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221128085506', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'GNNOKRYWNCUNZXWZYERVRYTGS6W6O3RJ', '87102']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221130141923', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'warc/revisit', '-', '5SEW42WY2XQJ5GKBKLTU5BAF2RMJECS5', '1217']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221201124212', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'M3UBBXME3R2362WB2ENQUEHVNEDSHMXV', '87087']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221203215856', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'YTLAI5WB5VXWT72JDSSYEV25NOG3FPO4', '87084']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221204153518', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', '3YRBLGPJWILPAQJKMPMRMONHGIY5WIJU', '87090']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221205105654', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'LSTC72EJHQTRAM6EHEAWK4ERNMQN35XW', '87101']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221206094203', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'LITSUIEFFEVHYUTXDY4M7NDE5R5UPIZZ', '87091']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221207054007', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', '5DIAR2DOLQBNGPVJJ4KHLLRC6JATBAKB', '87088']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221208060632', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'IXPCY3ATL5XE4BS7AZT7H6G5PZ6TYKFP', '87100']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221209073017', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'S6FBM4H4U3QUECIKQ2DGCTSU5LYNVXOO', '86807']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221210122659', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'QRXIBG2GPTG7OMQCVPI35FP7QCDSGCO5', '87095']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221211161016', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'TUJVJRPUONSKAAVIPEE3SEOTFW4I6NA6', '87105']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221212100529', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'warc/revisit', '-', 'TUJVJRPUONSKAAVIPEE3SEOTFW4I6NA6', '1216']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221213174509', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', 'LAL2JBDE4TVEFOZTCGNS6WLHSXJ73PB7', '87082']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.89', '20221214185808', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.89&r=stable', 'application/x-javascript', '200', '2DFWIE7FEL35RK4E7R5LWXRZBOZQWIEC', '87101']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.90', '20221218134602', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.90&r=stable', 'application/x-javascript', '200', '4GU7BN7V3NSK627TJQXNQ4VXF2DFWE56', '86567']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.90', '20221219115506', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.90&r=stable', 'application/x-javascript', '200', 'LVZCDPPBPAKEANJYZZXUP4464U6I4DXQ', '86580']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.90', '20221223232634', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.90&r=stable', 'application/x-javascript', '200', '4KNENKDSMQ5Q7NC5RM4C2ZPE4CTJKB3Q', '86569']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.90', '20221225192043', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.90&r=stable', 'application/x-javascript', '200', 'UUWHIDD5XJEGDMDR4KGSUARO2RDFFLJR', '86586']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.90', '20221226181620', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.90&r=stable', 'application/x-javascript', '200', 'TVKRXYMWQ67RYULV2FNSZLDYAY662JWZ', '86581']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.90', '20221227164444', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.90&r=stable', 'application/x-javascript', '200', 'SOKPNLJQW42TPA3DMTDD2GME2ID44IWG', '86304']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.90', '20221228130852', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.90&r=stable', 'application/x-javascript', '200', 'SQUHQDBM3HKUEXEFHZHFA44KKOTPDGM6', '86581']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.90', '20221229172921', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.90&r=stable', 'application/x-javascript', '200', 'LN6LP4SEOTYQTJNRIQ4RUPJYW756ASE6', '86315']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.90', '20230102164014', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.90&r=stable', 'application/x-javascript', '200', 'QA36SIQVMYUNJ62L4CPTBUGDX7Q3A6EB', '86577']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.91', '20230105192023', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.91&r=stable', 'application/x-javascript', '200', 'NLV7C5EZUAAEHB3IPWDIZQAK2IIJWLMO', '86639']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.91', '20230106165045', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.91&r=stable', 'application/x-javascript', '200', 'NBTVFNNPCKIMHV3O3FRASQUUBW5MNBTG', '86849']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.91', '20230107150225', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.91&r=stable', 'application/x-javascript', '200', 'LY4UUMLNAKVFGFQD74CNXTAUFWOE43LV', '86850']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.91', '20230108121910', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.91&r=stable', 'application/x-javascript', '200', 'BF3N355DFHXFWWHNDD5VM7K7WBOHBPN2', '86838']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.91', '20230109123259', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.91&r=stable', 'application/x-javascript', '200', 'USX4QFLQ3ZZYSIF2MGUUJDEH2HWURH5Z', '86850']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.91', '20230110220857', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.91&r=stable', 'application/x-javascript', '200', 'DFBR4UN6CPJE6EQQD2KSY4U2W3NNZBN7', '111136']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.91', '20230111174757', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.91&r=stable', 'application/x-javascript', '200', 'FASQOJ2C3SRGKK64E3POXXBQD6MWAUDB', '111125']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.92', '20230114135534', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.92&r=stable', 'application/x-javascript', '200', '7AIEK2OZ34PJU5TGMUUMH3DP5ZSMIZ6E', '111105']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.92', '20230115124542', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.92&r=stable', 'application/x-javascript', '200', 'H5HAB2I32YMDFGIZUE6HNV5M533LN5O6', '111102']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.92', '20230116120654', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.92&r=stable', 'application/x-javascript', '200', '626CTYTJH3O2VYUX527YNLZEYEJTTXQK', '111091']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.92', '20230117113253', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.92&r=stable', 'application/x-javascript', '200', '4DKXYHCQW4EWUTK7NC45PPRMQS3S6TVA', '111103']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.92', '20230118104410', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.92&r=stable', 'application/x-javascript', '200', '3ISLCPTCRTM5QKAUPGZ4BCN7V47WLDY3', '111105']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.92', '20230119130757', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.92&r=stable', 'application/x-javascript', '200', 'PZ24BC7RUC4YVFA75ID74MMDCWD5ITZ5', '111100']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.92', '20230127234048', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.92&r=stable', 'application/x-javascript', '200', 'A2VWFIH6H5U7VRI2YFDTQD2L7KNORZRI', '110549']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.92', '20230129193840', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.92&r=stable', 'application/x-javascript', '200', 'DDQQMMQSV6INQGRG6ERT4KB63ADO3FNC', '110247']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.94', '20230120105426', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.94&r=stable', 'application/x-javascript', '200', 'D3Z3AJ7IAVQ5FHKVGSJVDH2FW5OMKGOW', '111669']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.94', '20230121142010', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.94&r=stable', 'application/x-javascript', '200', 'B7X5P46PFWCZTZYLZ3YSLFA2QBNRTTMI', '111674']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.94', '20230122123558', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.94&r=stable', 'application/x-javascript', '200', 'IKHGTZZYGMJQR7CSUHCZCKEGWODOTMHW', '111407']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.94', '20230123133115', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.94&r=stable', 'application/x-javascript', '200', '4WC7T2KYCRNBD5UBCXXY6UP4LNICLTZA', '111440']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.94', '20230124124402', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.94&r=stable', 'application/x-javascript', '200', 'MUAMCMBT66JIPP4NALVC63GG4ZMOX6UX', '111157']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.94', '20230126140226', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.94&r=stable', 'application/x-javascript', '200', 'M32NRLIPXU5UDO35POED4B3V5BM2KWEI', '111053']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230202201310', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'application/x-javascript', '200', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '111383']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230203201902', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1359']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230204141137', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1340']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230205133351', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1363']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230206140002', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1353']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230207124550', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1346']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230209121212', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1350']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230210125554', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1342']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230211114435', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1346']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230212123353', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1342']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230213135643', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1343']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230214140834', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'warc/revisit', '-', 'AKREPO4QSIXU4WRZAOQHJVF7JXPVAQ6T', '1353']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.95', '20230215133653', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.95&r=stable', 'application/x-javascript', '200', 'Z52TM5Y5LQZMADTNXYPQUTMBFRN3645E', '111425']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.96', '20230217122514', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.96&r=stable', 'warc/revisit', '-', 'Z52TM5Y5LQZMADTNXYPQUTMBFRN3645E', '1370']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.96', '20230220121457', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.96&r=stable', 'warc/revisit', '-', 'Z52TM5Y5LQZMADTNXYPQUTMBFRN3645E', '1346']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.96', '20230222103422', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.96&r=stable', 'application/x-javascript', '200', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '111473']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.96', '20230223110721', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.96&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1342']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.97', '20230225114505', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.97&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1346']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.97', '20230226134519', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.97&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1412']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.97', '20230227181351', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.97&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1144']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.97', '20230228154943', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.97&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1350']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.97', '20230228182143', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.97&r=stable', 'application/x-javascript', '200', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '111202']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.98', '20230304204004', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.98&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1356']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.98', '20230310202652', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.98&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1148']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.98', '20230312164430', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.98&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1142']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.98', '20230316205434', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.98&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1359']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.99', '20230318231109', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.99&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1368']
['net,facebook,connect)/signals/config/1264059003707256?r=stable&v=2.9.99', '20230319164628', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.9.99&r=stable', 'warc/revisit', '-', 'XVZDTV7S4GNPFOCYU4JI3BPMHBNLGGRI', '1356']
['net,facebook,connect)/signals/config/1264059003707256?v=2.7.19', '20190801203614', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.7.19', 'application/x-javascript', '200', 'OGWHEJJ27CTMQPTMZPEDAKTSBPGANN6A', '45100']
['net,facebook,connect)/signals/config/1264059003707256?v=2.7.21', '20170912192947', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.7.21', 'application/x-javascript', '200', 'WUMJ6AJ5UQKKX2LB6OL5XAMTIP4K2P2S', '13139']
['net,facebook,connect)/signals/config/1264059003707256?v=2.8.1', '20190518224837', 'https://connect.facebook.net/signals/config/1264059003707256?v=2.8.1', 'application/x-javascript', '200', 'KLTPS7UOANZ46QFBWNP3IPVUVTVHT6X6', '42221']
